# Fuente: Wikcionario (es.wiktionary.org), CC BY-SA 4.0, vía kaikki.org/Wiktextract
apotemnofobia	f.	Miedo irracional y enfermizo a los lisiados amputados.
apoteosis	f.	Acción de elevar a alguien al rango de los dioses.
apoteósico	adj.	Que pertenece o concierne a la apoteosis.
apoteótico	adj.	Que pertenece o concierne a la apoteosis.
apotropaico	adj.	Que mágicamente conjura o previene la mala suerte o las influencias malignas.
apoyabrazos	m.	Parte de una silla o sillón que sirve para apoyar los brazos.
apoyacabeza	m.	Parte del asiento de un automotor que sirve para posar la cabeza y evitar lesiones por latigazo cervical.
apoyacubiertos	m.	Pequeño soporte que sirve para apoyar encima los cubiertos y evitar que manchen la mesa o el mantel.
apoyadura	f.	Raudal de leche que acude a los pechos de las hembras cuando dan de mamar.
apoyapiés	m.	En los asientos, generalmente de los colectivos, especie de tabla rebatible que sirve para apoyar los pies.
apoyar	tr.	Dicho de un bebé: tomar la leche de la teta.
apoyarse	prnl.	Dejarse caer uno mismo, o su cuerpo, sobre algún otro objeto o persona, con tal de que sea sostenido.
apoyatura	f.	Nota pequeña y de adorno, cuyo valor se toma del signo siguiente para no alterar la duración del compás.
apoyavasos	m.	Objeto para apoyar vasos a fin de que no dañen o mojen la superficie sobre la que descansan.
apoyo	m.	Dícese de cualquier clase de objeto que sirva para apoyar o apoyarse.
apozarse	prnl.	Detenerse el agua formando una poza.
apozolarse	prnl.	Volverse viscoso como el pozole.
apraxia	f.	Desorden neurológico caracterizado por la pérdida de la capacidad de llevar a cabo movimientos de propósito, aprendidos y familiares, a pesar de tener la capacidad física (tono muscular y coordinación) y el deseo de realizarlos.
apreciable	adj.	Que se puede apreciar.
apreciación	f.	Acción o efecto de apreciar.
apreciador	adj.	Que aprecia.
apreciar	tr.	Poner precio o tasa a las cosas vendibles.
aprecio	m.	Apreciación.
aprehender	tr.	Coger, asir, prender a una persona, o bien alguna cosa, especialmente si es de contrabando.
aprehensión	f.	Acción y efecto de aprehender.
apremiador	adj.	Que apremia.
apremiante	adj.	Que apremia.
apremiar	tr.	Dar prisa, compeler a uno a que haga prontamente alguna cosa.
apremio	m.	Acción o efecto de apremiar.
aprendedor	adj.	Que aprende (adquiere conocimiento).
aprender	tr.	Adquirir conocimiento o experiencia.
aprenderse	tr.	Fijar bien algo en la memoria, de modo que pueda repetirse o recordarse. Aprender de memoria.
aprendiente	adj.	El que aprende algo. Individuo en proceso de aprendizaje.
aprendiz	adj.	Que está aprendiendo los rudimentos de una disciplina o profesión.
aprendizaje	m.	Acción o efecto de aprender.
aprensador	adj.	Que aprensa.
aprensión	f.	Aprehensión.
apresamiento	m.	Acción o efecto de apresar.
apresar	tr.	Atrapar con garras o colmillos.
aprestamiento	m.	Acción o efecto de aprestarse.
aprestar	tr.	Preparar, hacer lo necesario para tener listo o disponible algo.
aprestarse	prnl.	Hacer todo lo necesario para estar listo para hacer algo.
apresto	m.	Acción y efecto de aprestarse o prepararse.
apresuración	f.	Acción y efecto de apresurar o apresurarse.
apresuradamente	adv.	De un modo apresurado, con prisa o apresuramiento; antes de tiempo.
apresuramiento	m.	Acción y efecto de apresurar o apresurarse.
apresurar	tr.	Motivar instigar a hacer o moverse o avanzar más rápido.
apresurarse	prnl.	Darse prisa o premura.
apretado	adj.	Muy junto y falto de espacio.
apretar	v.	Estrechar u oprimir algo.
apretujar	tr.	Apretar mucho o reiteradamente.
apretura	f.	Opresión física causada por la excesiva concurrencia de gente.
apretón	m.	Apretadura muy fuerte y rápida.
apriorístico	adj.	Que pertenece o concierne al apriorismo.
aprisa	adv.	Con celeridad, presteza o prontitud.
apriscar	tr.	Guardar el ganado en su lugar de descanso o aprisco.
aprisco	m.	Lugar en donde los pastores recogen el ganado para resguardarlo de la intemperie. Se construye en sitios diferentes cada cierto tiempo, mediante teleras, para que los excrementos del ganado fertilicen la tierra. Aunque también puede ser un corral de piedra.
aprisionar	tr.	Meter a alguien en la cárcel.
aproar	intr.	Enfilar la proa de una embarcación hacia un lugar determinado.
aprobación	f.	Acción o efecto de aprobar.
aprobado	adj.	Que se le ha dado el visto bueno.
aprobador	adj.	Que aprueba.
aprobar	tr.	Dar por bueno o conforme algo.
aprobativo	adj.	Que aprueba.
aprobatorio	adj.	Que aprueba.
aprodar	intr.	Servir de provecho.
aprontar	tr.	Preparar con rapidez.
aprontarse	prnl.	Prepararse rápidamente.
apronte	m.	Acción o efecto de aprontar.
apropiacionismo	m.	Corriente artística basada en tomar creaciones ajenas o algunos de sus elementos para transformarlos, combinarlos, o sacarlos de contexto, con el fin de producir una obra nueva.
apropiación	f.	Acción o efecto de apropiar o apropiarse.
apropiadamente	adv.	De forma adecuada para un fin.
apropiado	adj.	Adecuado para un fin.
apropiador	adj.	Que apropia.
apropiar	tr.	Adecuar una cosa a otra: el profesor de arte dramático nos enseña a apropiar la voz al gesto.
apropiativo	adj.	Que pertenece o concierne a la apropiación.
aprosodia	f.	Condición adquirida o desarrollada que incapacita para transmitir emociones mediante la entonación en el lenguaje o de comprenderlas.
aprovechador	adj.	Que aprovecha.
aprovechamiento	m.	Acción o efecto de aprovechar o de aprovecharse.
aprovechar	tr.	Tomar ventaja. No desperdiciar una oportunidad.
aprovecharse	prnl.	Sacar provecho propio de una situación o de una persona vulnerable de una manera poco noble.
aprovechategui	adj.	Aprovechado (persona que saca beneficios siempre que puede sin remilgos éticos)
aprovisionar	tr.	Brindar los bastimentos, víveres, provisiones u otras cosas necesarias.
aprovisionarse	prnl.	Obtener o almacenar los bastimentos, víveres, provisiones u otras cosas necesarias.
aprox	adv.	Aproximadamente.
aproximación	f.	Acción o efecto de aproximar o de aproximarse.
aproximadamente	adv.	En cantidad, intensidad o gradación próxima a la indicada, pero no necesariamente exactamente igual a esta.
aproximar	tr.	Llegar o estar en un lugar cercano de otro.
aproximarse	prnl.	Llegar, avanzar o situarse en un área cercana a una meta o punto de referencia.
aproximativo	adj.	Que se aproxima. Dicho específicamente de aquello que se acerca más o menos a lo exacto.
apruinoso	adj.	Que no presenta o carece de una cobertura de pruina.
aptamente	adv.	De un modo apto, con aptitud o habilidad.
aptitud	f.	Capacidad de una persona o una cosa para hacer correctamente una labor o actividad.
apto	adj.	Que sirve, es adecuado o está disponible para un fin o propósito.
apucuyarse	prnl.	Doblar las piernas, con los pies en el piso, quedando las nalgas junto al suelo o descansando sobre los talones, sin sentarse. Ponerse en cuclillas.
apuesta	f.	Acción de apostar.
apuesto	adj.	Dicho de una persona, físicamente atractiva.
apunamiento	m.	Falta de adaptación del organismo debido a la hipoxia (falta de oxígeno) causada por la altitud.
apuntador	m. y f.	Aquel que en los teatros ayuda a los actores (apunta) a recordar sus textos.
apuntalamiento	m.	Acción o efecto de apuntalar.
apuntalar	tr.	Poner puntales a algo, para sostenerlo o reforzarlo.
apuntar	tr.	Dirigir un arma hacia un objetivo.
apuntarse	prnl.	Unirse a un plan o evento organizado.
apuracabos	m.	Pieza cilíndrica de loza, alabastro u otra materia, y con una púa metálica, donde se aseguran los cabos de vela para que puedan arder hasta consumirse.
apuradamente	adv.	A la hora precisa, tasadamente.
apuradero	m.	Examen, prueba.
apurado	adj.	Pobre, falto de lo necesario.
apurador	m. y f.	El que apura.
apuramiento	m.	Acción o efecto de apurar.
apurar	tr.	Averiguar hasta saber radicalmente alguna noticia, cuento, etc.
apurarse	prnl.	Aturdirse, azorarse.
apure	m.	Acción o efecto de apurar, purificar o limpiar alguna materia, como el oro o plata, de las partes impuras o extrañas.
apureño	adj.	Persona originaria o habitante del estado de Apure, en Venezuela .
apuro	m.	Aprieto, escasez grande.
apurrir	tr.	Coger algo y darlo a una persona (que está lejana).
apuñalar	tr.	Herir con un puñal.
apuñuscar	tr.	Juntar y apretujar muchas cosas o gente.
apuñuscarse	prnl.	Juntarse y apretujarse muchas cosas o gente.
apático	adj.	Falto de entusiasmo, sin ganas de actividad.
apátrida	adj.	Dícese de la persona que carece de nacionalidad.
apéndice	m.	Parte accesoria de algo, que cuelga o sobresale, generalmente alargada y de pequeño tamaño.
apétalo	adj.	Se dice de una flor que no tiene pétalos.
apícola	adj.	Relacionado con la apicultura o cría de abejas para obtener y mejorar los productos de la colmena.
apócope	f.	Pérdida u omisión de uno o más sonidos al final de una palabra, en su uso histórico o retórico.
apócrifo	adj.	Que simula, imita o parece ser real, sin serlo.
apódosis	f.	Oración principal de una subordinada condicional; la que expresa el resultado de la condición.
apófige	f.	Son las pequeñas partes que unen en una columna el fuste con su capitel.
apófisis	f.	Parte de un hueso que sobresale y sobre la cual se articula o bien se inserta un músculo por medio de un tendón.
apógrafo	m.	Copia, réplica o transcripción de un escrito o manuscrito original.
apólogo	m.	Historia alegórica en que bajo el velo de la ficción se enseña una verdad moral.
apósito	m.	Tela adhesiva con un poco de gasa y en ocasiones algún medicamento, para poner sobre pequeñas heridas.
apóstasis	f.	Colección de pus formada en un punto distinto del de la inflamación y que comúnmente se llama absceso por congestión.
apóstata	m. y f.	El o la que comete apostasía.
apóstaxis	f.	Epistaxis, hemorragia de los conductos nasales.
apóstol	m. y f.	Cualquiera de los doce discípulos principales de Jesucristo que predicaron sus enseñanzas.
apóstrofe	m.	Figura retórica que consiste en hacer una interrupción del discurso dirigiéndose a una o varias personas, de manera vehemente, o a seres inanimados, o a personas ausentes o muertas.
apóstrofo	m.	Signo ortográfico que indica la omisión de uno o más grafemas.
aquafaba	f.	Caldo sobrante de hervir los garbanzos, guisantes, frijoles o similares y con el que se puede hacer, de forma destacada, merengue sin huevo o veganesa.
aquaplaning	m.	Situación en la que un vehículo con ruedas se desliza sobre una superficie cubierta por una capa de agua.
aquejar	tr.	Causar sufrimiento físico, malestar o molestia; afectar.
aquel	adj.	Se refiere a algo que está lejos, en el espacio o en el tiempo, de la persona que habla y de la persona con quien se habla.
aquelarre	m.	Celebración ritual, de incierta veracidad histórica, en que presuntamente brujas y hechiceros adoraban al demonio que era representado en figura de macho cabrío para sus prácticas mágicas o superticiosas.
aquellar	tr.	Verbo empleado en sustituciones de otro verbo que no se puede o no se quiere emplear.
aqueménida	adj.	Perteneciente o relativo a la dinastía que gobernó el imperio persa entre 550–330 a. C., fundada por Aquémenes.
aquenio	m.	Fruto seco monocarpelar.
aqueo	adj.	Natural de Acaya.
aquiescencia	f.	Acuerdo que se presta pasivamente a una decisión o designio ajeno.
aquiescente	adj.	Dícese alguien o algo que otorga autorización, o permiso, o que esta de acuerdo.
aquietador	adj.	Que aquieta.
aquietar	tr.	Sosegar, apaciguar.
aquilatar	tr.	Examinar y graduar los quilates del oro y de las perlas y piedras preciosas.
aquilino	adj.	Propio del águila.
aquillado	adj.	Con forma de quilla.
aquincense	adj.	Originario, relativo a, o propio de Budapest.
aquintralarse	prnl.	Cubrirse un arbol con quintral.
aquitano	adj.	Originario, relativo a, o propio de Aquitania, Francia.
aquitánico	adj.	Que pertenece o concierne a Aquitania.
aquí	adv.	En la proximidad del que habla o comunica.
ara	f.	Espacio o estructura elevada donde se realizan ofrendas o sacrificios.
arabesco	adj.	Que pertenece o concierne al mundo árabe.
arabismo	m.	Giro o modo de hablar propio y privativo de la lengua árabe.
arable	adj.	Que es posible arar.
arabo	m.	(Erythroxylum confusum) Árbol de los trópicos, de la familia de las eritroxíleas, de diez a doce metros de altura, y cuya madera. dura y filamentosa, se emplea para hacer horcones.
arabofobia	f.	Variedad de xenofobia dirigida contra las personas de origen árabe.
arachán	adj.	Originario, relativo a, o propio de Cerro Largo, departamento del noreste de la República Oriental del Uruguay.
aracnefobia	f.	Miedo irracional y enfermizo a las arañas.
aracnofobia	f.	Miedo irracional y enfermizo a las arañas.
aracnofóbico	adj.	Que padece de aracnofobia.
aracnoides	f.	Una de las tres meninges, menbrana entre la duramadre y la piamadre. Encierra el espacio subaracnoideo que contiene el líquido cefalorraquídeo.
aracnológico	adj.	Que pertenece o concierne a la aracnología.
arado	m.	Instrumento agrícola formado básicamente por una pieza afilada o reja y una pieza que permite su tracción por animales o máquinas. Se emplea para abrir surcos en la tierra.
arador	adj.	Dícese del que ara.
aragonito	m.	Cristal de carbonato de calcio presente en las conchas de determinados moluscos, formadores de nácar; es incoloro cuando puro.
aragonés	adj.	Originario, relativo a, o propio de la actual comunidad o el antiguo reino de Aragón.
araguaney	m.	Especie de la familia Bignoniaceae, nativa de los bosques secos de la zona intertropical americana, famosa por sus flores de un color amarillo intenso.
aragüeño	adj.	Originario, relativo a, o propio de el estado de Aragua, en Venezuela.
arahant	m.	Dícese de la persona que ha alcanzado la iluminación por sus propios medios meditación, y es en el budismo theravada es el término correspondiente al bodhisattva del budismo mahayana.
arak	m.	Bebida alcohólica tradicional de Indonesia.
aralia	m.	Género de plantas frondosas, como la palmeada y la papirífera, usadas en jardinería.
araliáceo	adj.	Aplícase a toda planta derecha o trepadora, inerme, vellosa o con aguijones, de hojas alternas, enteras, recortadas o compuestas, flores en umbela y fruto drupáceo; como la aralia y la hiedra arbórea.
